providerEventId,providerMarketId,providerMarketName,statId,entityId,period,side,line,normalizationStatus
"APgCtTjgC4d3bgL5EeOH","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-game-eo-even","Minnesota Vikings Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-game-eo-odd","Minnesota Vikings Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-game-eo-even","Tampa Bay Buccaneers Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-game-eo-odd","Tampa Bay Buccaneers Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1h-eo-even","Minnesota Vikings 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1h-eo-odd","Minnesota Vikings 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1q-eo-even","Minnesota Vikings 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1q-eo-odd","Minnesota Vikings 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1h-eo-even","Tampa Bay Buccaneers 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1h-eo-odd","Tampa Bay Buccaneers 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1q-eo-even","Tampa Bay Buccaneers 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1q-eo-odd","Tampa Bay Buccaneers 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1h-yn-no","Minnesota Vikings Any 1st Half Points Yes/No","points","away","1h","NO","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-1h-yn-yes","Minnesota Vikings Any 1st Half Points Yes/No","points","away","1h","YES","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1h-yn-no","Tampa Bay Buccaneers Any 1st Half Points Yes/No","points","home","1h","NO","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-1h-yn-yes","Tampa Bay Buccaneers Any 1st Half Points Yes/No","points","home","1h","YES","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-2h-yn-no","Minnesota Vikings Any 2nd Half Points Yes/No","points","away","2h","NO","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-2h-yn-yes","Minnesota Vikings Any 2nd Half Points Yes/No","points","away","2h","YES","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-2h-yn-no","Tampa Bay Buccaneers Any 2nd Half Points Yes/No","points","home","2h","NO","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-2h-yn-yes","Tampa Bay Buccaneers Any 2nd Half Points Yes/No","points","home","2h","YES","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-2h-eo-even","Minnesota Vikings 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-away-2h-eo-odd","Minnesota Vikings 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-2h-eo-even","Tampa Bay Buccaneers 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","points-home-2h-eo-odd","Tampa Bay Buccaneers 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-game-eo-even","Arizona Cardinals Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-game-eo-odd","Arizona Cardinals Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-game-eo-even","San Francisco 49ers Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-game-eo-odd","San Francisco 49ers Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1h-yn-no","Arizona Cardinals Any 1st Half Points Yes/No","points","away","1h","NO","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1h-yn-yes","Arizona Cardinals Any 1st Half Points Yes/No","points","away","1h","YES","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1h-eo-even","Arizona Cardinals 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1h-eo-odd","Arizona Cardinals 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1q-eo-even","Arizona Cardinals 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1q-eo-odd","Arizona Cardinals 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-1h-eo-even","San Francisco 49ers 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-1h-eo-odd","San Francisco 49ers 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-1q-eo-even","San Francisco 49ers 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-1q-eo-odd","San Francisco 49ers 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-2h-yn-no","Arizona Cardinals Any 2nd Half Points Yes/No","points","away","2h","NO","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-2h-yn-yes","Arizona Cardinals Any 2nd Half Points Yes/No","points","away","2h","YES","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-game-yn-no","Arizona Cardinals Any Points Yes/No","points","away","game","NO","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-game-yn-yes","Arizona Cardinals Any Points Yes/No","points","away","game","YES","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-2h-eo-even","Arizona Cardinals 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-away-2h-eo-odd","Arizona Cardinals 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-2h-eo-even","San Francisco 49ers 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"Z5kQch0mnf6Kts1yLHEi","points-home-2h-eo-odd","San Francisco 49ers 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-game-eo-even","Baltimore Ravens Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-game-eo-odd","Baltimore Ravens Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-game-eo-even","Dallas Cowboys Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-game-eo-odd","Dallas Cowboys Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-1h-eo-even","Baltimore Ravens 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-1h-eo-odd","Baltimore Ravens 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-1q-eo-even","Baltimore Ravens 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-1q-eo-odd","Baltimore Ravens 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-1h-eo-even","Dallas Cowboys 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-1h-eo-odd","Dallas Cowboys 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-1q-eo-even","Dallas Cowboys 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-1q-eo-odd","Dallas Cowboys 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-2h-eo-even","Baltimore Ravens 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-away-2h-eo-odd","Baltimore Ravens 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-2h-eo-even","Dallas Cowboys 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"EuQk9IyehJpE6rM9zHFg","points-home-2h-eo-odd","Dallas Cowboys 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-game-eo-even","Las Vegas Raiders Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-game-eo-odd","Las Vegas Raiders Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-game-eo-even","New Orleans Saints Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-game-eo-odd","New Orleans Saints Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1h-yn-no","Las Vegas Raiders Any 1st Half Points Yes/No","points","away","1h","NO","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1h-yn-yes","Las Vegas Raiders Any 1st Half Points Yes/No","points","away","1h","YES","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1h-eo-even","Las Vegas Raiders 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1h-eo-odd","Las Vegas Raiders 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1q-eo-even","Las Vegas Raiders 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1q-eo-odd","Las Vegas Raiders 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-1h-eo-even","New Orleans Saints 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-1h-eo-odd","New Orleans Saints 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-1q-eo-even","New Orleans Saints 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-1q-eo-odd","New Orleans Saints 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"udDSNFp0iMXuIIVOnoSe","points-away-2h-yn-no","Las Vegas Raiders Any 2nd Half Points Yes/No","points","away","2h","NO","","PARTIALLY_MAPPED"
